"TimeofDay","HighCorrPositive","HighCorrNegative","Enthusiastic","Relaxed","Sad","Nervous","Stressed","MWoccur","EmotionChronometry"
0,-0.110051285260796,-0.990053921079695,0.7954652314755,0.950695229918662,0.0609830559098539,0.782018967038156,-0.468370003169907,1.32434320818787,1.17125840772148
1.414213562,0.535608961539898,-0.867783424061782,0.819836657096489,0.784368889385161,-0.34162392543819,0.111212473307649,-0.478628359161988,0.59375663177418,0.396496129835776
2,0.874048713444793,-1.01740882215313,0.844208082717477,1.01260260335538,-0.5445038637075,-0.559594020422858,-1.0843332318034,-0.879131257901462,-0.563781576366127
2.449489743,0.905267970453888,-0.623242430025951,0.868579508338466,0.451716208318154,-0.547656758898084,0.107473075076881,0.0963014455031784,1.35948741873265,0.554992931320465
2.828427125,-0.599615247016017,-0.229076037898775,-0.28939290168413,-0.109170186719075,-0.550809654088667,-0.563333418653626,-1.10484994378756,-0.855701784204943,0.349571105853461
3.16227766,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0.660485989576277,-1.05844117376328,-1.44736531170673,1.10546366351046,0.0452185799569378,-0.56520311776901,-1.11510829977964,-0.843987047356683,0.24010553641208
1.414213562,-0.153151114378078,-0.154469978306235,-0.831821968263945,-0.0472628132823537,-0.107729597542692,-0.399838618230613,-0.976505026609388,-0.275546325561961,-0.0372834810741404
2,-1.42761896067613,1.36126698114665,-0.807450542642956,-1.79182937183076,0.638093918811959,-0.568942515999778,-0.540178495114472,-0.820557573660164,-0.516180636214169
2.449489743,0.754143760603561,-0.691629682709533,-0.783079117021968,0.606484641909957,-0.563421234851,0.0981245794999617,-1.14588336775588,1.41806110297395,-0.222629930347934
2.828427125,-1.67240094155374,2.149599765401,-0.758707691400979,-1.72992199839404,-0.566574130041583,-0.572681914230545,1.22564434284935,1.42977583982221,-0.658346770276432
3.16227766,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,-0.412299704961449,0.504546944208712,-0.734336265779991,-2.29080839343127,-0.569727025232166,0.094385181269194,1.8108325035066,1.44149057667047,-0.67185608369219
1.414213562,0.233360541839245,-0.732662034319681,1.06355091330637,0.107505620309449,-0.572879920422749,0.761452276768933,0.014234597566533,-0.773698626267125,0.446918423994401
2,-1.57874317052646,1.70072357112696,-0.685593414538014,-0.45338077472778,1.82069170133142,0.0906457830384262,2.38576230817176,-0.761983889418866,-0.142328425575094
