"TimeofDay","HighCorrPositive","HighCorrNegative","Enthusiastic","Relaxed","Sad","Nervous","Stressed","MWoccur","EmotionChronometry"
0,-0.67275312933252,1.38338661964344,0.0593154385688397,-2.15479804413831,0.0340379890317272,-0.162590673620738,1.74508560952553,-0.177883473660962,-1.02467380327852
1.414213562,-0.0423952278306182,0.162145667690519,0.0768326970266771,-0.370244786338636,0.0281925964797205,-0.160647825087694,0.557812866044664,-0.174571657811399,-0.176112621819661
2,-0.333698811016117,-0.243407598934617,0.0943499554845143,-0.361211773805732,0.0223472039277137,-0.158704976554651,0.561433155862451,-0.171259841961835,-0.459835261463148
2.449489743,-0.317781899305815,-0.241117022895861,0.111867213942352,-0.352178761272828,0.0165018113757071,1.18111146120864,0.565053445680239,-0.167948026112272,0.120048403123971
2.828427125,0.00535550730028611,-0.238826446857105,0.129384472400189,-0.343145748739924,0.0106564188237003,-0.154819279488563,0.568673735498026,-0.164636210262708,0.124194531557353
3.16227766,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,-0.209142952161262,-0.236535870818348,-0.444270186963766,0.257727345548569,0.154606308580741,0.181591966352042,-0.0231524913335144,-0.161324394413145,0.128340659990735
1.414213562,-0.577251659070711,-0.234245294779592,-2.2002686819713,0.858600439837063,-0.00103436628031317,-0.150933582422476,-0.614978718165055,-0.158012578563582,0.132486788424117
2,0.0531062424311904,-0.231954718740836,0.181936247773701,0.867633452369967,0.592301370403868,-0.148990733889433,-0.611358428347268,-0.154700762714018,0.136632916857499
2.449489743,-1.15985882544171,-0.22966414270208,0.199453506231538,0.876666464902871,-0.0127251513843266,-0.147047885356389,-0.60773813852948,-0.151388946864455,0.140779045290881
2.828427125,0.0849400658517934,-0.227373566663324,0.216970764689375,-0.297980686075404,-0.0185705439363333,-0.145105036823345,-0.00867133206236465,-0.148077131014891,-0.142943594352606
3.16227766,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,-0.820804507125305,0.99844853736711,-0.356683894674579,-0.880787755298089,-0.0244159364883401,0.525774606324822,0.590395474404751,-0.144765315165328,0.149071302157645
1.414213562,-0.344056853071304,0.388973349410027,-0.0435806773058461,-0.575834701887391,-0.0302613290403467,0.193249057550304,0.296292505897874,-0.141453499315765,0.00928304655259232
2,-0.328139941361002,0.59518584678073,-0.0260634188480088,-0.270881648476692,-0.0361067215923535,0.195191906083347,0.597636054040326,0.975310286426724,0.157363559024408
2.449489743,0.455828207588799,-0.0142893411763527,0.58262575743162,0.625911486689596,-0.0419521141443602,-0.137333642691171,0.00580982720878515,0.978622102276288,0.16150968745779
2.828427125,0.164524624403301,0.19192315619435,0.304557056978562,0.339024458344705,-0.047797506696367,-0.135390794158127,0.6048766336759,2.09538588801878,0.165655815891172
3.16227766,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0.794882525905202,-0.213630110430787,0.913246233258191,0.939897552633198,-0.0536428992483736,-0.133447945625083,-0.582396109804968,-0.128206235917511,0.169801944324554
