"TimeofDay","HighCorrPositive","HighCorrNegative","Enthusiastic","Relaxed","Sad","Nervous","Stressed","MWoccur","EmotionChronometry"
0,-0.704629058615135,-0.155587912613831,-0.00868320925573257,0.376657983620308,0.268847870864527,-0.149265775699833,-0.231109925677375,-0.721839486316903,-0.809924860718806
1.414213562,-0.684141421202917,2.28939863985775,-0.574022708833103,-0.785100642788665,0.233267068614022,1.19057992183052,0.959454937465136,-0.746561217570408,0.32620275092104
2,0.258007700896701,-0.567584762301262,-1.13936220841047,-0.17133902393087,0.197686266363517,0.523615235515505,-0.231766265989665,-0.771282948823914,-0.802237279643812
2.449489743,-0.0287251565868805,-0.569661265813032,0.659985963299325,-0.149417486828664,0.761286593349199,0.525587343815613,0.363352080503518,1.43089925970843,-0.433759716208947
2.828427125,-0.622678508966262,0.651793758666876,-1.08769737192163,1.05618421378472,1.92406804957107,-1.47925093172965,-0.232422606301955,1.40617752845493,-0.0460909015689588
3.16227766,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,-0.294970376658244,1.87324878314678,-0.470693035855416,0.486265669131338,0.690124988848189,1.19846835503095,0.362695740191229,1.38145579720142,0.34157791307103
1.414213562,0.954399240337174,-0.575890776348341,0.73748321803259,0.508187206233544,-0.543818071874692,-1.47530671512943,-0.828525463263572,1.35673406594791,-0.23031583254521
2,-0.253995101833807,0.237720405467674,-0.419028199366572,-0.0617313384198396,-0.579398874125197,-1.47333460682933,-0.233407116770389,-0.894891605091443,0.157352982094779
2.449489743,0.688154020265811,0.235643901955905,0.197976136699641,0.552030280437956,-0.614979676375702,-0.802425703914096,-0.829181803575861,-0.919613336344949,-0.222628251470215
2.828427125,0.0942006678864297,-0.174276444219757,-0.367363362877729,0.573951817540162,-0.0513793493900194,-0.131516800998865,-0.234063457082678,-0.944335067598455,0.356953075221019
3.16227766,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,-0.499752684492952,-0.584196790395419,-0.932702862455099,0.00403327288677824,-0.686141280876712,-1.467418281929,-1.42528466053748,-0.96905679885196,-0.771486955343832
1.414213562,-0.479265047080733,0.637258234084488,-0.906870444210677,-1.15772535352219,-0.721722083127217,0.541364210216473,0.36072671925436,1.23312540968038,0.172728144244769
2,0.770104569914685,-0.180505954755066,0.301305809677329,-0.543963734664399,-0.757302885377723,-1.46347406532879,-0.830494484200441,-1.01850026135897,-0.207253089320225
2.449489743,0.176151217535303,-0.182582458266836,-0.855205607721834,0.661637965948986,0.405478570844148,-1.46150195702868,-1.42626917100591,-1.04322199261248,-0.75995558373134
2.828427125,-0.110581639948278,-0.592502804442498,-0.23820127165562,-0.500120660459987,-0.828464489878733,0.547280535116796,0.955188725435254,-1.06794372386598,0.376172027908506
3.16227766,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0.21712649235974,-0.186735465290375,0.231010084955146,0.113640958397808,-0.26486416289305,0.047550047455561,-0.384894107181879,-1.09266545511949,0.240879247208851
1.414213562,-0.0696063651238414,0.219031873861748,0.995807400476807,0.135562495500014,0.298736164092632,-0.117712042898112,-0.236360648175691,-1.117387186373,0.959597145137238
2,0.872542756975777,-0.190888472313914,1.02163981872123,0.15748403260222,-0.935206896630248,1.22213365463224,-0.832135334981164,-1.1421089176265,0.387703399520999
2.449489743,-0.0286310902994047,-0.600808818489576,1.04747223696565,-0.412434512051163,-0.970787698880753,0.555168968317226,0.953876044810675,1.06007329090584,0.00772216595600475
2.828427125,0.299077042008614,-0.602885322001346,1.07330465521007,-0.390512974948957,-1.00636850113126,1.22607787123246,0.95354787465453,-1.19155238013351,0.203478468544748
3.16227766,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,-0.294876310370768,0.210725859814669,-0.674378680010881,-0.960431519602341,0.7555940843268,1.22804997953256,1.54866622114771,1.01062982839883,0.207322259082245
1.414213562,0.0328318219372504,-0.607038329024885,1.12496949169892,0.245170181011044,-1.07753010563227,0.561085293217549,0.952891534342241,0.985908097145327,0.403078561670988
2,0.0533194593494688,1.43010438078281,-0.622713843522038,-0.324748363642339,-0.513929778646586,0.563057401517656,0.357116847536768,0.961186365891821,-0.610213961663116
2.449489743,-0.233413398134113,-0.611191336048425,0.585462410365968,0.289013255215456,0.648851677575284,0.565029509817764,0.356788677380623,0.936464634638316,0.98650367889972
2.828427125,-0.212925760721894,0.202419845767591,-0.571049007033194,-0.872745371193517,0.0140897460885913,1.23593841273299,1.54735354052313,0.91174290338481,-0.161127602870256
3.16227766,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0.191587495310074,-0.411422421740018,0.489334267399363,-0.258983752335721,0.128304226147133,0.568973726417979,0.80271722455533,0.887021172131304,0.322497467795355
1.414213562,1.05693149368574,-0.617420846583733,0.662959665099233,-0.237062215233515,-0.656252987648607,1.23988262933321,0.951250683561517,0.862299440877798,0.0384724902559839
2,0.155757646410561,-0.619497350095503,1.27996400116545,-0.215140678131309,0.506528468573264,-0.764955646212052,0.355475996756044,0.837577709624292,0.426141304895973
2.449489743,-0.130975211073021,2.64117688770387,1.30579641940987,-0.193219141029103,-1.3265957213858,-0.0940467432968213,-0.240298690049429,-1.41404796141506,1.00572263158721
2.828427125,0.196732921234997,-1.03149419978293,-0.441886915811086,0.420542477828692,-0.163814265163934,-0.761011429611837,-0.836073376854901,0.788134247117281,-0.333821162234015
3.16227766,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,-0.704440926040184,-0.21788301796692,-0.416054497566664,-0.741216148580281,0.399786061821748,-0.090102526696606,-0.240955030361718,0.763412515863775,-0.694611144593884
1.414213562,-0.0695122988363657,-0.627803364142582,-0.390222079322242,0.464385552033104,0.364205259571243,-0.757067213011622,-0.241283200517863,0.738690784610269,0.441516467045962
2,-0.0490246614241472,-1.03772371031824,-0.36438966107782,0.48630708913531,0.927805586556926,-0.755095104711514,-0.837057887323336,0.713969053356764,-0.322289790621523
2.449489743,-0.0285370240119289,-0.428034449834175,-0.0429712839225024,0.0643485649208237,0.44283893737928,-0.251420400450064,-0.241939540830152,0.132521337156795,-0.0305772320071571
2.828427125,-0.00804938659971066,0.181654810649894,-0.312724824588977,-0.0616899184158677,0.257462852819728,-0.0822140934961759,0.353178805663031,0.664525590849752,-0.122689697495283
3.16227766,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0.0124382508125076,-0.228265535525768,0.895451429299029,-0.631608463069251,0.221882050569223,0.588694809419055,-0.242595881142442,-1.5871000801896,-0.118845906957785
1.414213562,0.0329258882247263,-0.63818588170143,-0.261059988100133,-0.0178468442114554,-1.61124213938985,0.590666917719162,0.352522465350741,-1.61182181144311,0.268822907682204
2,-0.253806969258855,-0.232418542549307,-0.235227569855711,-0.587765388864839,0.7499015753044,1.26157582063439,0.947640811843924,0.590360397089235,0.848404234373438
2.449489743,0.688342152840763,-1.05018273138886,-0.20939515161129,1.80151647525972,1.31350190229008,-1.41219924952599,-0.839026908260204,-1.66126527395012,0.468423000808444
2.828427125,-0.136026570710469,-0.236571549572846,-0.479148692277764,0.491797828411854,0.978330535421484,0.262114845311924,0.0538146965576429,-0.0158090503642397,0.237173964083165
3.16227766,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,-0.499564551918,0.169195789579277,-0.748902232944238,0.661679385952958,1.24234029778907,0.598555350919593,0.351209784726162,0.516195203328717,0.284198069832193
1.414213562,-0.479076914505782,0.167119286067507,-0.723069814699816,0.0917608412995743,0.607578366302379,0.6005274592197,-0.24456490207931,0.491473472075211,-0.652329448681413
2,-0.151368782197763,-0.650644902772048,0.485106439188189,0.11368237840178,0.571997564051874,-0.735374021710439,-0.840339588884783,0.466751740821705,-0.533338150913168
2.449489743,-0.438101639681345,-0.244877563619925,-0.0802330603891809,0.727443997259575,0.536416761801369,-0.733401913410331,-0.840667759040928,0.4420300095682,-0.644641867606418
2.828427125,-0.417614002269127,1.79226514618777,-0.645572559966551,-0.434314629149397,0.500835959550864,-0.0624930104951003,0.349897104101583,-1.80959566147116,-0.640798077068921
3.16227766,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0.217314624934692,0.158813272020428,0.562603693921454,-0.412393092047191,-0.133925971935829,0.60841589242013,0.349568933945438,0.392586547061188,0.111504510468434
1.414213562,0.23780226234691,-0.658950916819126,1.17960802998767,0.201368526810604,-0.768687903422521,-0.727485588510008,0.349240763789294,0.367864815807682,0.499173325108423
2,0.565510394654928,-0.253183577667003,1.20544044823209,0.22329006391281,-0.205087576436839,-0.0565766855947776,-0.246533923016179,0.343143084554177,0.119192091543429
2.449489743,1.20043902185875,-0.663103923842665,1.8224447842983,0.245211601015016,-0.839849507923532,0.614332217320453,-0.842308609821652,-1.90848258648518,0.506860906183418
2.828427125,0.913706164375165,-0.665180427354435,1.25710528472093,0.267133138117222,0.322931948298338,-0.721569263609686,-0.842636779977796,0.293699622047165,-0.621579124381434
3.16227766,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,-0.294688177795816,1.37196228245326,-0.490578050500021,0.289054675219428,0.287351146047833,-0.0506603606944549,-0.247518433484613,0.26897789079366,-0.502587826613189
1.414213562,-0.274200540383598,0.554198093613703,-0.464745632255599,-0.280863869433955,0.251770343797328,0.620248542220776,0.34759991300857,0.244256159540154,-0.0573452583578268
2,-0.25371290297138,-0.263566095225851,-0.438913214011177,-0.258942332331749,0.216189541546823,-0.715652938709363,-0.248174773796903,0.219534428286648,-0.0535014678203295
2.449489743,-0.233225265559161,0.142201243926271,-0.413080795766755,-0.237020795229543,0.180608739296317,-0.044744035794132,0.0492203143716163,0.194812697033142,-0.049657677282832
2.828427125,-0.212737628146943,0.140124740414502,-0.387248377522333,-0.215099258127337,0.145027937045813,-0.0427719274940246,0.0488921442154717,0.170090965779636,-0.0458138867453347
3.16227766,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,-0.192249990734724,0.138048236902732,-0.361415959277912,-0.193177721025131,0.109447134795307,-0.040799819193917,0.0485639740593269,0.14536923452613,-0.0419700962078373
1.414213562,-0.171762353322506,0.135971733390962,-0.33558354103349,-0.171256183922925,0.0738663325448026,-0.0388277108938093,0.0482358039031821,0.120647503272625,-0.0381263056703399
2,-0.151274715910288,0.133895229879193,-0.309751122789068,-0.149334646820719,0.038285530294297,-0.0368556025937019,0.0479076337470374,0.0959257720191189,-0.0342825151328425
2.449489743,-0.130787078498069,0.131818726367423,-0.283918704544647,-0.127413109718514,0.00270472804379196,-0.0348834942935943,0.0475794635908926,0.0712040407656132,-0.0304387245953451
2.828427125,-0.110299441085851,0.129742222855654,-0.258086286300225,-0.105491572616307,-0.0328760742067131,-0.0329113859934866,0.047251293434748,0.0464823095121074,-0.0265949340578477
3.16227766,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,-0.0898118036736326,0.127665719343884,-0.232253868055803,-0.0835700355141014,-0.0684568764572182,-0.0309392776933792,0.0469231232786032,0.0217605782586014,-0.0227511435203503
