"TimeofDay","HighCorrPositive","HighCorrNegative","Enthusiastic","Relaxed","Sad","Nervous","Stressed","MWoccur","EmotionChronometry"
0,0.129440586783059,0.972260331565754,-0.0958721460290481,-0.567070919380305,-0.0641376983407748,-0.0799493875254288,0.229073187089239,-0.214177079118236,-0.143791511544553
1.414213562,0.429474417315711,-0.246056746456076,0.491408101176342,0.0135132762958802,-0.0627748508768485,-0.0784629913585821,-0.359575519182805,-0.209813274704694,-0.142236115281847
2,-1.42103521642224,2.20622075949713,-1.28599932290544,-1.77326285505029,1.13695025505945,-0.0769765951917355,2.02900835779179,-0.205449470291152,-0.102298216608893
2.449489743,-0.199339901202183,-0.23562784651638,-0.107547157878254,-0.00899849586292745,-0.0600491559489961,-0.0754901990248888,-0.345979898428237,-0.201085665877609,-0.139125322756436
2.828427125,0.407914424226269,-0.230413396546533,0.479733089327137,0.571585699813258,-0.0586863084850698,-0.0740038028580422,-0.339182088050952,-0.196721861464067,-0.0608049216732323
3.16227766,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0.400727759863122,-0.225198946576685,-0.115330499111058,0.560329813733854,-0.0573234610211436,-0.0725174066911956,-0.332384277673668,2.03454588273533,-0.136014530231025
1.414213562,-0.220899894291625,0.187859346057055,-0.119222169727459,-0.634606235856728,-0.0559606135572174,0.597905784090774,0.269860049352945,-0.187994252636982,-0.134459133968319
2,-0.228086558654773,-0.21477004663699,-0.123113840343861,-0.0540220401805428,-0.0545977660932911,-0.0695446143575023,0.276657859730229,-0.18363044822344,-0.132903737705614
2.449489743,-0.23527322301792,-0.209555596667143,-0.127005510960263,-0.0652779262599466,-0.0532349186293649,-0.0680582181906556,0.283455670107513,2.04763729597595,0.425197943505704
2.828427125,0.371981102410533,-0.204341146697295,-0.130897181576665,0.515306269416239,-0.0518720711654387,-0.066571822023809,-0.30519303616453,-0.174902839396355,-0.129792945180203
3.16227766,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,-0.864087541535814,-0.199126696727447,-0.134788852193067,-0.0877896984187543,-0.0505092237015125,-0.0650854258569623,-0.298395225787246,-0.170539034982813,-0.128237548917497
1.414213562,-0.564053711003162,-0.1939122467576,-0.138680522809469,0.492794497257431,-0.0491463762375862,-0.0635990296901157,-0.291597415409962,-0.16617523056927,-0.126682152654791
2,0.350421109321091,-0.188697796787752,-0.14257219342587,0.481538611178027,-0.04778352877366,-0.062112633523269,-0.284799605032677,-0.161811426155728,-0.125126756392086
2.449489743,-0.578427039729456,-0.183483346817905,-0.737635781864064,-0.713397438412555,-0.0464206813097338,-0.0606262373564224,-0.278001794655393,-0.157447621742185,-0.12357136012938
2.828427125,0.336047780594796,0.229574945815835,-0.150355534658674,0.45902683901922,-0.0450578338458075,-0.0591398411895757,-0.271203984278109,-0.153083817328643,-0.122015963866675
3.16227766,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,-0.285579873559951,-0.173054446878209,0.436924712546716,-0.144069128815773,-0.0436949863818813,-0.0576534450227291,0.331040342748504,-0.148720012915101,0.244173205293398
1.414213562,0.321674451868502,-0.167839996908362,0.433033041930314,0.436515066860412,-0.0423321389179551,-0.0561670488558824,-0.25760836352354,-0.144356208501558,0.437641113607349
2,-0.299953202286246,-0.162625546938514,-0.753202464329672,-0.75842098273017,-0.0409692914540288,1.28319293654121,0.344635963503072,-0.139992404088016,-0.117349775078558
2.449489743,0.307301123142207,-0.157411096968667,-0.165922217124282,0.414003294701605,-0.0396064439901026,-0.0531942565221891,0.946880290529685,-0.135628599674473,-0.0390293739953539
2.828427125,-0.31432653101254,-0.152196646998819,0.421358030081109,0.402747408622201,-0.0382435965261763,-0.0517078603553425,-0.237214932391687,-0.131264795260931,0.442307302395466
3.16227766,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0.292927794415912,0.260861645634921,0.417466359464707,0.391491522542797,-0.03688074906225,-0.0502214641884958,0.960475911284253,-0.126900990847389,-0.0359185814699428
1.414213562,0.132130882604865,-0.0398067863931508,0.413574688848305,0.380235636463393,-0.0355179015983238,-0.0487350680216492,0.0741039466875458,-0.122537186433846,0.229516518863226
2,0.278554465689618,-0.136553297089276,0.409683018231903,0.368979750383989,-0.0341550541343976,-0.0472486718548025,-0.216821501259834,-0.118173382020304,0.255060979132337
2.449489743,0.27136780132647,-0.131338847119429,0.405791347615501,0.357723864304585,-0.0327922066704713,-0.0457622756879559,-0.21002369088255,-0.113809577606762,0.256616375395042
2.828427125,-0.0430393579324768,-0.126124397149581,-0.189272240822693,0.938308059980771,-0.0314293592065451,-0.0442758795211092,-0.203225880505265,-0.109445773193219,-0.106462001239619
3.16227766,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,-0.0502260222956241,-0.120909947179733,-0.193163911439094,0.335212092145778,-0.0300665117426189,-0.0427894833542626,-0.196428070127981,-0.105081968779677,-0.104906604976913
1.414213562,-0.0574126866587714,-0.115695497209886,-0.197055582055496,-0.267883875689215,-0.0287036642786926,-0.0413030871874159,-0.189630259750696,-0.100718164366134,-0.103351208714207
2,0.857062133665481,-0.110481047240038,0.981396582971686,-0.870979843524209,-0.0273408168147664,-0.0398166910205693,-0.182832449373412,-0.096354359952592,-0.0250308076310036
2.449489743,0.542654974406534,-0.105266597270191,0.977504912355284,-1.4740758113592,-0.0259779693508402,-0.0383302948537226,-0.176034638996128,-0.0919905555390497,1.03204340491355
2.828427125,0.228247815147587,-0.100052147300343,-0.208730593904702,-0.301651533927427,-0.0246151218869139,-0.036843898686876,-0.169236828618843,-0.0876267511255072,-0.0986850199260907
3.16227766,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0.221061150784439,-0.0948376973304955,-0.212622264521104,0.278932661748759,-0.0232522744229877,-0.0353575025200293,-0.162439018241559,-0.0832629467119649,-0.0971296236633851
1.414213562,0.828315476212892,-0.089623247360648,0.965829900506078,0.267676775669355,-0.0218894269590615,-0.0338711063531827,-0.155641207864275,-0.0788991422984225,-0.0188092225801811
2,-0.407753167733455,-0.0844087973908004,-0.220405605753907,-0.335419192165638,-0.0205265794951353,-0.032384710186336,-0.14884339748699,-0.0745353378848801,-0.0172538263174756
2.449489743,0.199501157694997,-0.0791943474209528,0.366874641451483,0.245165003510547,-0.019163732031209,-0.0308983140194894,-0.142045587109706,-0.0701715334713378,-0.0924634348752683
