"TimeofDay","HighCorrPositive","HighCorrNegative","Enthusiastic","Relaxed","Sad","Nervous","Stressed","MWoccur","EmotionChronometry"
0,-0.44395525037055,0.148489624406502,-0.000951584575971554,0.172252852768502,-0.0373734708376695,-0.0320335929815689,-0.0807506946120006,-0.245765957942161,-5.03214492904947
1.414213562,-0.910713512629329,-0.0545010814330529,0.289092945676487,0.46121951047949,-0.0367863980839782,-0.0316590679631509,-0.0801360267004914,-0.245327629373836,-7.27507393605427
2,0.00502045214299152,0.354273976723231,-0.307620400803744,-0.137573954442907,-0.0361993253302869,-0.0312845429447328,-0.0795213587889821,-0.244889300805512,-2.63793938602191
2.449489743,-0.308127562667888,-0.0526386504482698,-0.313161829462181,-0.144527337609714,-0.0356122525765956,-0.0309100179263148,-0.0789066908774729,-0.244450972237187,0.483086318805604
2.828427125,0.300385907208633,-0.0517074349558783,-0.31870325812062,-1.3351608842877,-0.0350251798229043,-0.0305354929078968,-0.0782920229659637,-0.244012643668863,2.06881192722316
3.16227766,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,-0.319982602498046,0.357067623200406,-0.324244686779058,-0.158434103943329,-0.034438107069213,-0.0301609678894788,-0.0776773550544545,-0.243574315100538,-3.25431289820414
1.414213562,-0.325910122413125,-0.0498450039710953,-0.920958033259287,-0.165387487110137,-0.0338510343155217,-0.0297864428710607,-0.0770626871429453,-0.243135986532213,-0.900937241581602
2,0.282603347463396,-0.0489137884787038,-0.335327544095934,0.419499211478645,-0.0332639615618304,-0.0294119178526426,-0.0764480192314361,-0.242697657963889,1.06861339093844
2.449489743,0.276675827548317,-0.0479825729863123,0.250302945067421,0.412545828311838,-0.0326768888081391,-0.0290373928342246,-0.0758333513199269,-0.242259329395564,3.42198904756097
2.828427125,0.270748307633238,-0.0470513574939206,-0.34641040141281,0.40559244514503,-0.0320898160544478,-0.0286628678158065,-0.0752186834084176,-0.24182100082724,5.77536470418351
3.16227766,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,-0.042399707177641,-0.0461201420015291,0.239220087750544,0.398639061978223,-0.0315027433007565,-0.0282883427973885,-0.0746040154969083,1.98552126752694,-1.46688524175624
1.414213562,0.25889326780308,-0.0451889265091376,0.233678659092106,-0.200154402944174,-0.0309156705470651,-0.0279138177789704,0.521457169063929,-0.240944343690591,-1.03263470564616
2,-0.0542547470077992,-0.0442577110167461,0.228137230433668,0.384732295644608,-0.0303285977933738,-0.0275392927605524,-0.0733746796738899,-0.240506015122266,0.553090902771389
2.449489743,0.247038227972922,-0.0433264955243546,0.222595801775231,0.377778912477801,-0.0297415250396825,-0.0271647677421344,-0.0727600117623807,-0.240067686553941,4.82559167990638
2.828427125,0.548331202953642,-0.0423952800319631,0.808226290938584,-0.812854634200185,-0.0291544522859912,-0.0267902427237163,-0.0721453438508715,-0.239629357985617,3.340717095504
3.16227766,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0.235183188142764,-0.0414640645395715,0.802684862280147,-0.819808017366993,-0.0285673795322999,-0.0264157177052983,-0.0715306759393622,-0.239191029417292,-1.98240772992329
1.414213562,0.229255668227685,-0.04053284904718,0.205971515799916,0.356918762977378,-0.0279803067786086,-0.0260411926868802,-0.070916008027853,-0.238752700848968,-1.9319822179157
2,0.223328148312605,-0.0396016335547885,0.200430087141478,0.349965379810571,-0.0273932340249173,-0.0256666676684622,-0.0703013401163438,-0.238314372280643,1.5728685110143
2.449489743,-0.0898198664982737,-0.038670418062397,-0.396283259338752,0.343011996643764,-0.026806161271226,-0.0252921426500441,-0.0696866722048346,-0.237876043712319,3.54241914353435
2.828427125,0.211473108482447,-0.0377392025700055,0.189347229824602,0.336058613476956,-0.0262190885175347,-0.024917617631626,-0.0690720042933254,-0.237437715143994,5.1281447519519
