"TimeofDay","HighCorrPositive","HighCorrNegative","Enthusiastic","Relaxed","Sad","Nervous","Stressed","MWoccur","EmotionChronometry"
0,-0.047473911484905,-0.400950707294925,0.279290073047398,-0.488476461843346,-0.0576274808400192,-0.214813505876406,-0.45934445570091,-0.347701701664753,0.105663862772038
1.414213562,-0.0476244175448661,-0.401657146633981,-0.312388666994205,0.0942408640374,-0.0601749572533583,-0.215234846522126,-0.45786508547321,-0.341311845202065,-0.261182335183339
2,0.259445571290972,0.00548025669085583,-0.904067407035807,1.26879827167374,0.53645869556949,-0.215656187167846,-0.45638571524551,-0.334921988739378,-0.263394760241349
2.449489743,0.259295065231011,0.412617660015693,-0.313402311433826,-1.10768481122347,-0.0652699100800364,-0.216077527813567,0.140540171631518,-0.328532132276691,0.099026587598008
2.828427125,-0.66251692551635,1.22759890600442,-0.905081051475428,-1.7086476488539,-0.0678173864933754,-0.216498868459287,1.9283590918072,-0.322142275814004,-0.19105460553687
3.16227766,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,-0.0482264417847109,-0.404482903990204,0.276755961948345,-0.534090241217563,-0.0703648629067145,0.452016585510116,0.143498912086919,-0.315752419351317,-0.135693276979507
1.414213562,-1.89169991721947,1.22618602732631,-1.49726661373684,-1.135053078848,0.526268789916134,0.451595244864396,0.740424798963947,1.91754137689722,-0.272244460473389
2,0.258693040991167,-0.405895782668315,-0.315429600313068,-0.55233575296725,-0.0754598157333927,-0.217762890396448,0.146457652542319,-0.302972706425943,-0.274456885531399
2.449489743,0.565763029827005,-0.40660222200737,0.275235495288914,0.622221654669086,-0.0780072921467317,-0.218184231042168,0.147937022770019,-0.296582849963256,-0.276669310589409
2.828427125,0.565612523767044,-0.407308661346426,0.865900590890895,0.0212588170386528,-0.0805547685600707,-0.218605571687889,-0.446030123651609,-0.290192993500569,0.18170829327557
3.16227766,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,-0.0489789720845168,-0.408015100685482,0.274221850849293,-0.57970402059178,1.11526001349897,0.449909882281514,0.15089576322542,-0.283803137037882,-0.165946653474682
1.414213562,-0.356349973040278,0.406966145303247,-0.31745688919231,0.00301330528896604,-0.0856497213867489,-0.219448252979329,0.15237513345312,-0.277413280575195,-0.283306585763439
2,-0.0492799842044391,-0.00158413669970064,-0.31796371141212,0.585730631169712,0.5109839314361,1.78694079022032,0.15385450368082,1.95588051567334,-0.285519010821449
2.449489743,-0.3566509851602,0.405553266625136,-0.318470533631931,0.576607875294869,0.508436455022761,-0.22029093427077,0.15533387390852,1.96227037213603,0.268814849069153
2.828427125,0.257639498571438,-0.410840858041704,0.863366479791843,0.567485119420025,-0.0932921506267661,-0.22071227491649,0.15681324413622,-0.258243711187133,0.650427448113634
3.16227766,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,-0.356951997280123,-0.41154729738076,0.27168773975024,-0.625317799965997,-0.0958396270401051,-0.22113361556221,0.158292614363921,-0.251853854724446,-0.29215628599548
