"moniker","time","HighCorrPositive","HighCorrNegative","Enthusiastic","Relaxed","Sad","Nervous","Stressed","MWoccur","EmotionChronometry"
"34",1.1,-0.672310121911979,-0.053777397362657,-0.0638354653047001,0.178246672509958,0.17601699168709,1.14385499980616,1.35017797170616,-0.42753269803065,-0.626285438347033
"34",1.2,-0.351273976994205,0.760443296509362,0.543303076326223,-0.995242444190598,0.16669721172224,-0.19441944823286,1.94526072302367,-0.421902611086393,0.216795550461688
"34",1.3,-1.25911981165963,-0.0567113802741894,-1.21424605333002,-0.985051397379976,0.15737743175739,-0.194820307041636,0.754003924393207,-0.416272524142135,-0.628953566780552
"34",1.4,-0.093227305778407,0.145743549601991,-0.311521552788202,-0.0871002279359695,0.148057651792541,-0.195221165850411,0.455916900736732,-0.410642437197877,0.146958042810233
"34",1.5,0.611834457759117,-0.0596453631857219,3.10299318255769e-05,1.40269102326363,0.138737871827692,-0.195622024659187,-0.437616639569072,-0.405012350253619,0.500662125888278
"34",2.1,0.625650107781091,-0.0611123546414881,-0.575174264080835,0.22920190656307,0.129418091862842,-0.196022883467962,-0.437980404900883,-0.399382263309361,0.499328061671518
"34",2.2,0.178635015459365,-0.0625793460972544,-0.263621681360808,0.239392953373692,0.120098311897993,0.472513052338385,0.00824071725430175,0.162973808581359,0.497993997454758
"34",2.3,-0.26838007686236,-0.0640463375530206,0.0479309013592197,-0.342256081571274,0.110778531933143,1.14104898814473,0.156738581084823,1.83878185036501,0.496659933237999
"34",2.4,-0.254564426840386,-0.0655133290087868,-0.527274392653441,-0.332065034760652,0.101458751968294,1.14064812933596,0.751821332402339,-0.382492002476588,0.495325869021239
"34",2.5,0.680912707868988,-0.066980320464553,-0.511307768844309,-0.32187398795003,0.0921389720034442,0.471310475912059,-0.439435466228128,-0.37686191553233,-0.0817457313492571
"34",3.1,0.617923234167012,-0.0684473119203193,-0.0519622066688339,0.132197120177285,0.0828191920385948,0.303675418449502,-0.142075973235275,0.185494156358391,0.15681084449804
"34",3.2,1.32298499770454,-0.0699143033760855,0.702969314417537,0.882188269182394,0.0734994120737453,-0.198428036320616,-0.440162996891751,1.86130219814204,-0.276326371834022
"34",3.3,0.72235965793491,-0.0713812948318517,0.127764020404877,0.300539234237427,0.0641796321088959,-0.198828895129391,-0.440526762223562,-0.359971654699557,0.489989612154201
"34",3.4,0.736175307956884,-0.072848286287618,0.143730644214008,0.31073028104805,0.0548598521440463,-0.199229753938167,-0.440890527555373,-0.354341567755299,-0.0870819882162954
"34",3.5,0.135549968187258,-0.0743152777433841,0.15969726802314,0.912761409614261,0.0455400721791969,-0.199630612746942,-0.441254292887184,1.87819245897481,-0.088416052433055
"34",4.1,0.149365618209232,-0.0757822691991503,0.175663891832271,0.133832347417433,0.0362202922143474,-0.200031471555718,-0.0446537137861081,0.399219919395166,-0.153720954000229
"34",4.2,-0.348852889928461,0.194646634454346,-0.00542679029919313,-0.250536660275672,0.026900512249498,-0.200432330364494,0.351946865314962,0.404850006339424,-0.219025855567405
"34",4.3,-0.437444071538419,-0.0787162521106828,0.207597139450534,-0.832185695220639,0.0175807322846485,-0.200833189173269,0.748547444416038,-0.331821219978267,-0.284330757134579
"34",4.4,-0.730848916412245,0.735504441761336,-0.367608154562127,-0.821994648410017,0.00826095231979906,-0.201234047982045,0.748183679084227,-0.32619113303401,-0.285664821351339
"34",4.5,-0.409812771494471,-0.0816502350222152,0.239530387068797,0.371876561911784,-0.00105882764505039,-0.20163490679082,0.152373397103088,-0.320561046089752,-0.651632658465465
"34",5.1,-0.395997121472497,-0.0831172264779815,-0.335674906943864,-0.801612554788772,-0.0103786076098998,0.466901029015527,0.152009631771276,-0.314930959145494,-0.288332949784858
"34",5.2,-0.382181471450523,-0.0845842179337477,-0.319708283134733,-0.19958142622256,-0.0196983875747494,-0.202436624408372,-0.443800650209863,-0.309300872201236,-0.289667014001618
"34",5.3,-0.368365821428549,-0.0860512093895139,0.287430258496191,-0.189390379411938,-0.0290181675395988,0.466099311397976,-0.444164415541674,-0.303670785256978,-0.655634851115744
"34",5.4,-0.354550171406575,-0.0875182008452802,-0.28777503551647,-0.179199332601315,-0.0383379475044483,-0.203238342025923,-0.444528180873486,-0.298040698312721,0.475314905769846
"34",5.5,-0.0335140264888006,-0.0889851923010464,0.910535423936246,0.422831795964897,-0.0476577274692978,-0.203639200834698,-0.444891946205297,-0.292410611368463,-0.101756694600651
"34",6.1,-0.634139366258426,-0.0904521837568126,0.335330129923585,-0.75065732073566,-0.0569775074341473,-0.204040059643474,0.15019080511222,-0.286780524424205,-0.295003270868656
"34",6.2,-0.313103221340652,-0.0919191752125789,-0.239875164089075,-0.148626192169448,-0.0662972873989968,-0.204440918452249,-0.445619476868919,-0.281150437479947,-0.10442482303417
"34",6.3,-0.299287571318678,0.314457675995547,-0.223908540279944,-0.138435145358825,-0.0756170673638462,-0.204841777261025,0.149463274448597,-0.275520350535689,-0.662305172199542
"34",6.4,0.328969068494896,-0.0948531581241113,0.383230001350979,-0.128244098548203,-0.0849368473286957,-0.205242636069801,-0.446347007532542,-0.269890263591431,-0.107092951467689
"34",6.5,0.0355642236210699,-0.0963201495798776,0.399196625160111,-0.118053051737581,-0.0942566272935451,-0.205643494878576,-0.446710772864353,-0.264260176647174,-0.108427015684449
"34",7.1,-0.257840621252756,-0.0977871410356438,-0.17600866885255,-0.107862004926958,-0.103576407258395,-0.206044353687352,-0.447074538196164,-0.258630089702916,0.465976456252529
"34",7.2,-0.167219847506832,-0.09925413249141,-0.0122490655879705,-0.0976709581163356,-0.112896187223244,-0.206445212496127,-0.447438303527976,-0.253000002758658,0.176773623958901
"34",7.3,-0.230209321208808,-0.100721123947176,-0.144075421234287,-0.0874799113057131,-0.122215967188093,-0.206846071304903,-0.447802068859787,-0.2473699158144,-0.112429208334727
"34",7.4,-0.216393671186834,-0.102188115402942,-0.128108797425156,-0.0772888644950907,-0.131535747152943,-0.207246930113678,-0.448165834191598,-0.241739828870142,0.46197426360225
"34",7.5,0.10464247373094,-0.103655106858709,-0.112142173616024,-0.0670978176844683,-0.140855527117792,-0.207647788922454,-0.448529599523409,-0.236109741925885,-0.307009848819492
"34",8.1,0.118458123752914,-0.105122098314475,0.494996368014899,0.534933310881744,-0.150175307082642,-0.20804864773123,-0.448893364855221,-0.230479654981627,-0.308343913036252
"34",8.2,0.132273773774889,-0.106589089770241,0.51096299182403,0.545124357692366,-0.159495087047491,-0.208449506540005,-0.449257130187032,-0.224849568037369,-0.117765465201766
"34",8.3,-0.161131071098937,-0.108056081226007,-0.06424230218863,-0.0365246772526009,-0.168814867012341,-0.208850365348781,-0.449620895518843,-0.219219481093111,0.456638006735212
