"moniker","time","HighCorrPositive","HighCorrNegative","Enthusiastic","Relaxed","Sad","Nervous","Stressed","MWoccur","EmotionChronometry"
"108",1.1,0.587798729570254,1.96216380723065,1.13839252304094,-0.13730213566684,-0.281386067532648,-0.761403510490493,1.70313278821499,1.08365536788171,-1.02572603988887
"108",1.2,0.278170137715075,1.13490371788152,0.54953492096777,-0.132525891458813,-0.905719595059798,-0.787599779942813,1.08772258706686,1.07598948825345,-1.01623307765882
"108",1.3,0.275762040755696,0.307643628532384,1.14302115453819,0.464090434504803,0.267490265121616,-0.144859254780009,0.472312385918725,1.0683236086252,0.125543705673583
"108",1.4,0.580574438692116,-0.111772618152857,-0.0370083653567731,-0.12297340304276,-0.956024391641721,0.497881270382795,-0.738544331878737,-1.16624621078891,-0.440700868250104
"108",1.5,1.19260733152434,-0.123345022174205,0.556477868213643,-0.118197158834733,-0.981176789932683,-0.86618858829977,-1.35395453302687,-1.17391209041716,-0.987754190968667
"108",2.1,0.268537749877558,-0.134917426195554,-0.623551651681316,-0.113420914626706,0.19203307024873,-0.892384857752089,-0.183025184227021,1.04532596974044,0.154022592363732
"108",2.2,-0.655531831769221,-0.146489830216902,-1.21240925375448,-0.700484752174269,-0.432300457278419,-0.918581127204408,-0.798435385375156,-1.18924384967367,0.739253090747518
"108",2.3,-0.3507194338328,0.249781608425642,-0.618923020184068,-0.103868426210653,2.53845279061156,-0.944777396656727,0.372493963424694,1.02999421048393,-0.402729019329906
"108",2.4,-0.660348025687979,-0.169634638259599,-1.20778062225724,-0.0990921820026263,-0.482605253860343,-0.970973666109046,-0.24291623772344,-1.20457560893018,0.18250147905388
"108",2.5,-0.201925380303659,0.124675839716972,-0.318708429775923,0.201604103083195,0.24121875939393,0.00623525636131914,0.481428223589413,-0.0987895186655065,0.0480600572454953
"108",3.1,-0.050723229815138,-0.192779446302296,0.570363762705389,-0.681379775342162,0.0662710787939214,0.314507384216561,0.312602909928275,1.00699657159916,0.201487403513979
"108",3.2,0.254089168121283,0.611335835004141,-0.0184938393677781,1.69075679588822,-1.15724357796942,1.62618470399449,1.48353225872812,-1.22757324781494,0.210980365744029
"108",3.3,-0.669980413525496,0.599763430982792,-0.0161795236191538,-1.2636673686817,-1.18239597626038,0.262114845311923,0.86812205757999,-1.23523912744319,0.220473327974078
"108",3.4,-0.365168015589076,-0.227496658366341,-0.0138652078705294,0.516629120793097,-0.00918611607896419,-0.433018218755519,-0.342734660217472,0.983998932714402,-0.345771245949609
"108",3.5,-0.367576112548455,-0.239069062387689,-0.011550892121905,-0.0704347167544661,-1.2327007728423,-1.12815128282296,-0.362698344716278,0.976333053086148,-0.33627828371956
"108",4.1,-0.984425199299434,-0.250641466409038,-0.00923657637328062,-0.0656584725464394,-1.25785317113326,0.852462831570089,0.808231004083572,0.968667173457894,0.248952214664227
"108",4.2,-0.372392306467213,0.145629972233506,1.17542157501893,-0.652722310094002,-1.28300556942423,2.16414015134802,0.788267319584765,-1.26590264595621,-0.873838644208073
"108",4.3,-0.0675799085307925,-0.273786274451735,-0.00460794487603189,-0.056105984130386,-1.30815796771519,2.1379438818957,0.172857118436631,0.953335414201386,0.267938139124326
"108",4.4,0.237232489405628,-0.0814367571411367,0.441085309238936,0.244590300955435,-1.33331036600615,1.10834242052069,0.0040318047754927,-0.724508420266257,0.282228914155656
"108",4.5,-0.0723961024495509,0.110912760169461,0.591192604443009,-0.0465534957143326,-1.35846276429711,1.41661454837594,0.728376266088346,-1.28890028484097,0.862661599738162
"108",5.1,1.46129827507007,-0.30850348651578,0.00233500236984119,1.73374299376046,-1.38361516258807,-1.28532889953688,-1.67337348500777,-1.29656616446923,0.872154561968211
"108",5.2,-0.691653286159909,0.903455637454549,-0.586522599703326,-0.0370010072982793,2.18631921453809,0.0263484202410511,-0.502444136207922,-1.30423204409748,0.305909988044524
"108",5.3,-0.694061383119288,0.0761955481054158,-0.584208283954702,-0.624064844845842,2.16116681624713,-1.33772143844151,-1.11785433735606,0.915006016060115,-0.816880870827776
"108",5.4,-0.389248985182868,-0.343220698579825,-0.581893968206078,-0.0274485188822259,2.13601441795617,-1.36391770789383,-1.73326453850419,-1.31956380335399,4.93079620173452
"108",5.5,-0.391657082142247,-0.354793102601173,-1.17075157027925,0.56916780708139,1.51168089042902,-1.39011397734615,-0.562335189704341,0.899674256803607,0.334388874734672
"108",6.1,1.14203729537737,0.0414783360413706,-0.577265336708829,0.573944051289417,-0.311014895570506,-1.41631024679847,0.0131476424461805,-1.3348955626105,0.919619373118459
"108",6.2,-0.396473276061005,-0.37793791064387,-0.574951020960204,-0.0131197862581458,0.26301383537472,-1.44250651625079,-1.79315559200061,-1.34256144223875,-0.222362736958965
"108",6.3,-0.398881373020384,-0.389510314665219,-0.57263670521158,-0.600183623805708,0.837042566319946,-1.46870278570311,-0.62222624320076,-1.35022732186701,-0.212869774728916
"108",6.4,-0.401289469979764,0.414604966641218,0.0208495283588361,-0.595407379597682,0.212709038792796,1.18084812330506,1.14414962224842,-1.35789320149526,0.37236072365487
"108",6.5,-1.32535905162654,0.810876405283762,-1.15917999153612,-1.18247121714524,0.786737769738022,2.49252544308299,1.71963245439894,0.861344858662336,-0.750430135217429
"108",7.1,-0.0988851690027222,-0.424227526729264,-1.1568656757875,-0.585854891181628,1.95994762991944,2.46632917363067,1.69966876990013,0.853678979034082,-0.74093717298738
"108",7.2,-0.408513760857901,-0.435799930750612,-1.15455136003887,0.0107614347819877,1.93479523162847,1.77119610956323,1.084258568752,0.846013099405828,-0.73144421075733
