"moniker","time","HighCorrPositive","HighCorrNegative","Enthusiastic","Relaxed","Sad","Nervous","Stressed","MWoccur","EmotionChronometry"
"111",1.1,0.405629957244716,-0.0461457117755854,0.53106349210631,0.162527781002567,-0.119494640361087,-0.441269473067541,-0.194748151471525,-0.77553311249752,0.0731404197505028
"111",1.2,0.102458344122694,-0.0575444791917114,0.534662102255474,-0.137265893163364,-0.126224136524307,-0.104397873558463,0.105229757370355,-0.769114034130278,0.166139612487178
"111",1.3,0.720948215688072,-0.0689432466078373,0.538260712404639,0.45070055530409,-0.132953632687528,-0.770931465972071,-0.487962108761756,-0.762694955763036,-0.028729962853015
"111",1.4,0.110556107670249,0.735345671303822,-0.0493125952679885,-0.145013159739635,0.45949800038544,0.569345325459692,0.109739058404789,1.47062806239006,0.160225485909283
"111",1.5,0.319418652707892,0.180155113669174,0.348400626762373,0.0483932342240898,0.253041461143492,-0.0971882669539159,-0.0864884632944352,-0.00755548576660266,-0.0666295081061184
"111",2.1,0.221060702849737,0.168756346253048,0.154941930970936,0.044519600935954,0.0465849219015386,-0.0947850647524002,-0.0842338127772184,-0.00113640739936061,-0.0695865713950659
"111",2.2,0.122702752991582,-0.114538316272341,0.552655153001297,-0.156634059604043,0.439309511895778,-0.0923818625508841,0.116503009956439,-0.737018642294068,-0.328426984085674
"111",2.3,0.43397212966116,-0.125937083688467,-0.0349181546713303,0.431332388863411,-0.765782242739817,-0.758915454964491,-0.476688856175672,-0.730599563926826,-0.0435152792977527
"111",2.4,0.284410763987038,-0.137335851104593,0.26426641438873,0.13153871469748,-0.17333060966685,-0.422043855455414,-0.176710947333791,-0.724180485559584,-0.190406726625135
"111",2.5,0.134849398312915,-0.148734618520719,-0.323306893283897,0.127665081409344,-0.180060105830071,-0.419640653253898,-0.472179555141238,0.395690562700584,-0.193363789914082
"111",3.1,-0.168322214809107,-0.160133385936845,-0.319708283134733,0.123791448121208,0.112800962624803,-0.0827690537448209,-0.172201646299358,0.402109641067826,-0.378637739651713
"111",3.2,-0.164273333035329,-0.171532153352971,-0.611695631896464,-0.176002226044722,0.405662031079676,-0.080365851543305,-0.467670254106805,1.52198068932799,-0.343212300530411
"111",3.3,-0.160224451261552,-0.182930920769097,-0.0169251039255077,0.411964222422731,-0.200248594319732,-0.0779626493417891,0.13003091305974,-0.698504172090616,-0.422934368639857
"111",3.4,-0.156175569487774,-0.194329688185223,-0.604498411598135,-0.183749492620994,-0.206978090482952,0.59337734747485,0.132285563576957,-0.692085093723374,0.130654853019808
"111",3.5,0.462314302077603,0.202115387062543,-0.00972788362717869,-0.18762312590913,0.385473542590015,-0.0731562449387575,0.729986730743501,-0.685666015356132,0.703435325884597
"111",4.1,-0.148077805940219,0.0887556589804442,-0.597301191299806,-0.783336840952855,-0.819618212045581,-0.739689837352365,-1.05409816868727,-0.67924693698889,0.268675110480347
"111",4.2,-0.144028924166441,-0.228525990433601,-0.593702581150642,-0.195370392485401,0.372014550263574,0.600586954079398,0.139049515128607,1.5540760811642,0.121783663152965
"111",4.3,-0.447200537288464,0.575762927478058,0.00106794682031486,-0.199244025773537,-0.233896075135834,0.602990156280914,0.736750682295152,1.56049515953145,0.118826599864017
"111",4.4,-0.238337992250818,0.292468264952669,-0.192390748971116,-0.400397686313534,0.158828514858406,0.605393358482429,0.540523160595927,1.56691423789869,-0.0696458917411349
"111",4.5,-0.131882278845108,0.552965392645806,0.00826516711864389,-0.798831374105398,0.351826061773913,0.607796560683945,0.741259983329585,1.57333331626593,-0.44363381166249
"111",5.1,-0.332647060335195,0.133722782565788,0.0118637772678084,-0.408144952889806,-0.0543575205467677,0.833178694423833,0.743514633846802,0.837451081371222,-0.0115891809686135
"111",5.2,-0.738225505089153,0.122324015149662,0.0154623874169729,-0.214738558926081,-0.260814059788715,1.2815397597021,0.745769284364019,-0.640732466785437,-0.0849141653430184
"111",5.3,-0.119735633523775,-0.296918594930357,0.0190609975661374,-0.218612192214217,-0.267543555951936,0.615006167288493,0.748023934881235,1.59259055136766,0.487866307521771
"111",5.4,0.191533743145802,-0.308317362346483,0.613831525537094,-0.222485825502352,0.324908077121031,0.617409369490009,0.750278585398452,-0.627894310050953,0.00512796410470931
"111",5.5,-0.11163786997622,-0.319716129762609,0.223315523805062,-0.0290794315386271,-0.0812755051996492,0.396833640153152,0.355568891482782,0.120826081578238,0.03415631949097
"111",6.1,-0.107588988202443,-0.331114897178735,0.325442786924527,0.0656869487991706,0.0118585201764967,0.287747376585479,0.159341369783558,-0.615056153316469,-0.192698674524431
"111",6.2,-0.410760601324465,-0.342513664594861,0.0334554381627956,0.357733356388829,-0.294461540604818,-0.0443178185205673,-0.433850496348553,-0.608637074949227,-0.387568249864625
"111",6.3,-0.0994912246548872,0.665697174648744,-0.258531910598936,-0.237980358654896,-0.00160047214994408,-0.0419146163190514,-0.133872587506673,-0.602217996581985,-0.198612801102326
"111",6.4,0.21177815201469,1.67390801389235,-0.550519259360667,-0.833694073698621,0.291260596304929,-0.0395114141175354,0.166105321335208,-0.595798918214743,-0.00965735234002843
"111",6.5,-0.0913934611073319,0.642899639816492,-0.251334690300607,-0.245727625231167,-0.0150594644763851,-0.0371082119160195,-0.129363286472239,-0.589379839847501,-0.204526927680222
"111",7.1,-0.0873445793335543,0.631500872400366,-0.247736080151442,-0.249601258519303,-0.0217889606396053,-0.0347050097145039,-0.127108635955022,-0.582960761480259,-0.207483990969169
"111",7.2,-0.0832956975597767,0.62010210498424,-0.244137470002278,-0.253474891807439,-0.0285184568028258,-0.0323018075129879,-0.124853985437806,-0.576541683113017,-0.210441054258117
"111",7.3,-0.0792468157859991,0.608703337568114,-0.240538859853113,-0.257348525095575,-0.0352479529660463,-0.029898605311472,-0.122599334920589,-0.570122604745775,-0.213398117547064
