"moniker","time","HighCorrPositive","HighCorrNegative","Enthusiastic","Relaxed","Sad","Nervous","Stressed","MWoccur","EmotionChronometry"
"7",1.1,-0.505893869261011,1.91268094261771,0.362315827300841,-1.60904289430212,1.0937165401269,-0.119251106645674,1.52467854544856,-0.478537908992211,-0.398475246853445
"7",1.2,-0.198893758238726,-0.528181145833937,-0.231524664657913,-0.422836110548644,1.0910432624092,-0.117179515137549,0.933117980171995,1.74840499333305,0.736251677105495
"7",1.3,0.108106352783559,-0.521980178302226,0.356978679026918,0.17153059144924,-0.109992273780878,-0.115107923629424,-0.253889101753899,1.74844395587245,-0.393589041140262
"7",1.4,-0.199334525985755,2.33912768787673,-0.828033730753627,-0.417782870064054,0.486515577737608,-0.113036332121299,0.940889882917518,1.74848291841186,-0.391145938283671
"7",1.5,0.72210657482813,0.30610944208898,0.351641530752995,0.17658383193383,-0.115338829216281,-0.110964740613174,-0.246117199008376,-0.478382058834585,-0.311937830606581
"7",2.1,0.721886190954615,-0.503377275707094,0.940144874437826,0.179110452176125,-0.118012106933982,-0.108893149105049,-0.242231247635614,-0.478343096295178,1.3217616246856
"7",2.2,0.721665807081101,-0.497176308175383,0.937476300300865,0.18163707241842,-0.120685384651684,-0.106821557596924,-0.238345296262852,-0.478304133755771,-0.383816629713897
"7",2.3,0.107004433415986,-0.490975340643673,0.343635808342112,0.776003774416304,-0.123358662369385,-0.1047499660888,-0.234459344890091,-0.478265171216365,0.175172758091307
"7",2.4,0.106784049542472,0.738757154879715,-0.250204683616642,-0.40514976885258,-0.126031940087087,0.566258420034448,0.960319639781327,-0.478226208676958,-0.378930424000714
"7",2.5,0.721004655460557,-0.478573405580252,0.929470577889981,0.189216933145305,-0.128705217804788,-0.10060678307255,-0.822133958793895,1.7487166936483,0.18005896380449
"7",3.1,0.106343281795442,-0.0645285953846484,-0.255541831890564,0.1917435533876,-0.13137849552249,-0.098535191564425,-0.818248007421133,-0.478148283598145,1.33397713896856
"7",3.2,-0.201097596973872,-0.0583276278529378,-0.258210406027525,-0.989409989881284,-0.134051773240191,1.24140998917395,0.376530977250285,-0.478109321058738,0.184945169517673
